,index,geneO,geneH,vGeneIden,utrIden
7768,47096,IGHV2-19*01,IGHV1-69*14,0.5540897097625329,0.4051724137931034
7769,47097,IGHV2-19*01,IGHV1-69*15,0.5582010582010583,0.4051724137931034
7770,47103,IGHV2-19*01,IGHV1-69*21,0.5540897097625329,0.4051724137931034
7771,47104,IGHV2-19*01,IGHV1-69*22,0.5540897097625329,0.4051724137931034
7772,47105,IGHV2-19*01,IGHV1-69*23,0.55,0.40693645796019434
7773,47107,IGHV2-19*01,IGHV1-69-2*01,0.5459317585301837,0.3900392783032851
7774,47109,IGHV2-19*01,IGHV1-69-2*03,0.55,0.4064327485380117
7775,47110,IGHV2-19*01,IGHV1-8*01,0.5748663101604278,0.41920638527450244
7776,47111,IGHV2-19*01,IGHV1-8*02,0.5748663101604278,0.42498180559361726
7777,47112,IGHV2-19*01,IGHV1-8*03,0.5706666666666667,0.44545454545454544
7778,47136,IGHV2-19*01,IGHV2-10*01,0.5797872340425532,0.46098310291858674
7779,47137,IGHV2-19*01,IGHV2-26*01,0.5755968169761273,0.3005760368663595
7780,47138,IGHV2-19*01,IGHV2-26*02,0.5755968169761273,0.33640552995391704
7781,47140,IGHV2-19*01,IGHV2-26*04,0.5755968169761273,0.33640552995391704
7782,47141,IGHV2-19*01,IGHV2-5*01,0.584,0.3453149001536098
7783,47142,IGHV2-19*01,IGHV2-5*02,0.584,0.3564055299539171
7784,47145,IGHV2-19*01,IGHV2-5*05,0.5797872340425532,0.3649769585253456
7785,47149,IGHV2-19*01,IGHV2-70*01,0.5882352941176471,0.3574867648672372
7786,47152,IGHV2-19*01,IGHV2-70*04,0.5967741935483871,0.3488479262672811
7787,47161,IGHV2-19*01,IGHV2-70*13,0.5882352941176471,0.33932411674347157
7788,47162,IGHV2-19*01,IGHV2-70*14,0.5924932975871313,0.3488479262672811
7789,47163,IGHV2-19*01,IGHV2-70*15,0.5882352941176471,0.3440860215053763
7790,47170,IGHV2-19*01,IGHV3-11*01,0.5706666666666667,0.2653358555688305
7791,47173,IGHV2-19*01,IGHV3-11*04,0.5706666666666667,0.28125
7792,47174,IGHV2-19*01,IGHV3-11*05,0.5623342175066313,0.28125
7793,47175,IGHV2-19*01,IGHV3-11*06,0.5623342175066313,0.28880292975803534
7794,47176,IGHV2-19*01,IGHV3-13*01,0.5626666666666666,0.344894604491762
7795,47178,IGHV2-19*01,IGHV3-13*03,0.5614973262032086,0.466927453769559
7796,47179,IGHV2-19*01,IGHV3-13*04,0.5626666666666666,0.28125
7797,47180,IGHV2-19*01,IGHV3-13*05,0.5585106382978723,0.28125
7798,47181,IGHV2-19*01,IGHV3-15*01,0.5782493368700266,0.3244417795436269
7799,47182,IGHV2-19*01,IGHV3-15*02,0.5824468085106383,0.29375
7800,47187,IGHV2-19*01,IGHV3-15*07,0.5824468085106383,0.3053257042253521
7801,47189,IGHV2-19*01,IGHV3-15*09,0.5740740740740741,0.33229469425327224
7802,47193,IGHV2-19*01,IGHV3-20*01,0.5623342175066313,0.31906565937673304
7803,47194,IGHV2-19*01,IGHV3-20*02,0.5582010582010583,0.341590250965251
7804,47196,IGHV2-19*01,IGHV3-20*04,0.5664893617021277,0.33804517974291515
7805,47197,IGHV2-19*01,IGHV3-21*01,0.5623342175066313,0.3362952797165231
7806,47198,IGHV2-19*01,IGHV3-21*02,0.5582010582010583,0.3690270307900466
7807,47202,IGHV2-19*01,IGHV3-21*06,0.5582010582010583,0.4222853344612968
7808,47203,IGHV2-19*01,IGHV3-22*01,0.5616797900262467,0.3956521739130435
7809,47204,IGHV2-19*01,IGHV3-22*02,0.5657894736842105,0.2983536386622681
7810,47205,IGHV2-19*01,IGHV3-23*01,0.5623342175066313,0.2880504280222147
7811,47207,IGHV2-19*01,IGHV3-23*03,0.5623342175066313,0.24015438760232555
7812,47208,IGHV2-19*01,IGHV3-23*04,0.5623342175066313,0.2970788174622873
7813,47209,IGHV2-19*01,IGHV3-23*05,0.5611702127659575,0.26582278481012656
7814,47210,IGHV2-19*01,IGHV3-23*06,0.5578947368421052,0.28315360707099546
7815,47211,IGHV2-19*01,IGHV3-23*07,0.5668449197860963,0.26582278481012656
7816,47218,IGHV2-19*01,IGHV3-30*01,0.5833333333333334,0.3038679223127686
7817,47219,IGHV2-19*01,IGHV3-30*02,0.579088471849866,0.34850840180620324
7818,47220,IGHV2-19*01,IGHV3-30*03,0.5876010781671159,0.31567887400298184
7819,47221,IGHV2-19*01,IGHV3-30*04,0.5876010781671159,0.3166667633938148
7820,47223,IGHV2-19*01,IGHV3-30*06,0.5833333333333334,0.3054701627486438
7821,47235,IGHV2-19*01,IGHV3-30*18,0.5833333333333334,0.3210578496916989
7822,47237,IGHV2-19*01,IGHV3-30*20,0.579088471849866,0.32274779776445334
7823,47241,IGHV2-19*01,IGHV3-30-3*01,0.5918918918918918,0.3358237648516598
7824,47242,IGHV2-19*01,IGHV3-30-3*02,0.5876010781671159,0.40735930735930737
7825,47246,IGHV2-19*01,IGHV3-33*01,0.579088471849866,0.32891836737040336
7826,47250,IGHV2-19*01,IGHV3-33*05,0.5833333333333334,0.29914104882459314
7827,47251,IGHV2-19*01,IGHV3-33*06,0.5748663101604278,0.32223438342692173
7828,47253,IGHV2-19*01,IGHV3-33*08,0.579088471849866,0.2996495121578399
7829,47254,IGHV2-19*01,IGHV3-33*09,0.5775401069518716,0.3168423972762747
7830,47256,IGHV2-19*01,IGHV3-35*01,0.55,0.29054054054054057
7831,47263,IGHV2-19*01,IGHV3-38*02,0.5558510638297872,0.2837251356238698
7832,47266,IGHV2-19*01,IGHV3-41*01,0.5880758807588076,0.4238770685579196
7833,47273,IGHV2-19*01,IGHV3-43*01,0.5593667546174143,0.32194413861385923
7834,47274,IGHV2-19*01,IGHV3-43*02,0.5634920634920635,0.28890845070422533
7835,47275,IGHV2-19*01,IGHV3-43D*03,0.5511811023622047,0.343494936139021
7836,47276,IGHV2-19*01,IGHV3-43D*04,0.5552631578947368,0.34268071289571084
7837,47280,IGHV2-19*01,IGHV3-48*01,0.5623342175066313,0.3480412572757943
7838,47281,IGHV2-19*01,IGHV3-48*02,0.5664893617021277,0.3163751659407714
7839,47282,IGHV2-19*01,IGHV3-48*03,0.5623342175066313,0.3458253079227639
7840,47283,IGHV2-19*01,IGHV3-48*04,0.5623342175066313,0.32642851200332484
7841,47286,IGHV2-19*01,IGHV3-49*03,0.5740740740740741,0.3079244407486545
7842,47287,IGHV2-19*01,IGHV3-49*04,0.5740740740740741,0.3618411827448993
7843,47288,IGHV2-19*01,IGHV3-49*05,0.5699208443271768,0.29375
7844,47290,IGHV2-19*01,IGHV3-52*01,0.5623342175066313,0.4024390243902439
7845,47293,IGHV2-19*01,IGHV3-53*01,0.5837837837837838,0.33223814264734985
7846,47294,IGHV2-19*01,IGHV3-53*02,0.5795148247978437,0.3142857142857143
7847,47296,IGHV2-19*01,IGHV3-53*04,0.5880758807588076,0.3142857142857143
7848,47298,IGHV2-19*01,IGHV3-53*06,0.5837837837837838,0.3142857142857143
7849,47317,IGHV2-19*01,IGHV3-64*01,0.5623342175066313,0.31718962434936465
7850,47318,IGHV2-19*01,IGHV3-64*02,0.5623342175066313,0.24796947004608294
7851,47322,IGHV2-19*01,IGHV3-64*07,0.5623342175066313,0.3689150432900433
7852,47323,IGHV2-19*01,IGHV3-64D*06,0.5664893617021277,0.29523362575739337
7853,47324,IGHV2-19*01,IGHV3-64D*08,0.5664893617021277,0.22356991525423728
7854,47325,IGHV2-19*01,IGHV3-64D*09,0.5664893617021277,0.28875555593447694
7855,47329,IGHV2-19*01,IGHV3-66*01,0.5752688172043011,0.3300406480704121
7856,47330,IGHV2-19*01,IGHV3-66*02,0.5783783783783784,0.3151185594580139
7857,47331,IGHV2-19*01,IGHV3-66*03,0.5837837837837838,0.30587703435804703
7858,47332,IGHV2-19*01,IGHV3-66*04,0.5710455764075067,0.35896210693753944
7859,47333,IGHV2-19*01,IGHV3-69-1*01,0.5626666666666666,0.35304731823719165
7860,47334,IGHV2-19*01,IGHV3-69-1*02,0.5626666666666666,0.28481012658227844
7861,47335,IGHV2-19*01,IGHV3-7*01,0.5664893617021277,0.3395695036980454
7862,47336,IGHV2-19*01,IGHV3-7*02,0.56951871657754,0.31645569620253167
7863,47337,IGHV2-19*01,IGHV3-7*03,0.5664893617021277,0.3537402163588872
7864,47338,IGHV2-19*01,IGHV3-7*04,0.5664893617021277,0.3246753246753247
7865,47339,IGHV2-19*01,IGHV3-7*05,0.5706666666666667,0.31609323341918283
7866,47340,IGHV2-19*01,IGHV3-71*01,0.5657894736842105,0.2875
7867,47344,IGHV2-19*01,IGHV3-72*01,0.5782493368700266,0.31372883497273385
7868,47346,IGHV2-19*01,IGHV3-72*03,0.5740740740740741,0.35048076923076926
7869,47347,IGHV2-19*01,IGHV3-73*01,0.5657894736842105,0.32360836953836125
7870,47348,IGHV2-19*01,IGHV3-73*02,0.5657894736842105,0.3193243628334436
7871,47349,IGHV2-19*01,IGHV3-73*03,0.5657894736842105,0.2875
7872,47350,IGHV2-19*01,IGHV3-74*01,0.5623342175066313,0.34597050801054313
7873,47351,IGHV2-19*01,IGHV3-74*02,0.5611702127659575,0.3570383377231489
7874,47352,IGHV2-19*01,IGHV3-74*03,0.5623342175066313,0.3585695472218738
7875,47358,IGHV2-19*01,IGHV3-9*01,0.5552631578947368,0.3278075365117866
7876,47359,IGHV2-19*01,IGHV3-9*02,0.5552631578947368,0.34070942387434383
7877,47360,IGHV2-19*01,IGHV3-9*03,0.5511811023622047,0.2875
7878,47385,IGHV2-19*01,IGHV4-28*01,0.6049046321525886,0.49312083529779427
7879,47386,IGHV2-19*01,IGHV4-28*02,0.6136986301369863,0.5206456456456456
7880,47387,IGHV2-19*01,IGHV4-28*03,0.6092896174863388,0.47678263369752727
7881,47389,IGHV2-19*01,IGHV4-28*05,0.6049046321525886,0.5263157894736842
7882,47392,IGHV2-19*01,IGHV4-28*08,0.6005434782608695,0.5206456456456456
7883,47393,IGHV2-19*01,IGHV4-30-2*01,0.6043360433604336,0.5265589476115792
7884,47394,IGHV2-19*01,IGHV4-30-2*02,0.595108695652174,0.5067567567567568
7885,47395,IGHV2-19*01,IGHV4-30-2*03,0.6043360433604336,0.5097886347886348
7886,47398,IGHV2-19*01,IGHV4-30-2*06,0.6,0.5250806221200959
7887,47399,IGHV2-19*01,IGHV4-30-4*01,0.6353591160220995,0.41783035110139755
7888,47403,IGHV2-19*01,IGHV4-30-4*05,0.6174863387978142,0.5128205128205128
7889,47405,IGHV2-19*01,IGHV4-30-4*07,0.6130790190735694,0.5128205128205128
7890,47406,IGHV2-19*01,IGHV4-30-4*08,0.6325966850828729,0.490259953257178
7891,47407,IGHV2-19*01,IGHV4-31*01,0.6174863387978142,0.5097886347886348
7892,47408,IGHV2-19*01,IGHV4-31*02,0.6174863387978142,0.5067567567567568
7893,47409,IGHV2-19*01,IGHV4-31*03,0.6219178082191781,0.4581637537660698
7894,47418,IGHV2-19*01,IGHV4-31*12,0.6263736263736264,0.5067567567567568
7895,47419,IGHV2-19*01,IGHV4-31*13,0.6219178082191781,0.5128205128205128
7896,47420,IGHV2-19*01,IGHV4-34*01,0.5967302452316077,0.4846485329295925
7897,47421,IGHV2-19*01,IGHV4-34*02,0.592391304347826,0.5096459909626176
7898,47433,IGHV2-19*01,IGHV4-38-2*01,0.6215469613259669,0.4718194915563337
7899,47434,IGHV2-19*01,IGHV4-38-2*02,0.6270718232044199,0.4213315090932521
7900,47435,IGHV2-19*01,IGHV4-38-2*03,0.6225895316804407,0.48043640806798704
7901,47436,IGHV2-19*01,IGHV4-39*01,0.6086956521739131,0.39127874362444426
7902,47437,IGHV2-19*01,IGHV4-39*02,0.6086956521739131,0.4135846372688478
7903,47442,IGHV2-19*01,IGHV4-39*07,0.6130790190735694,0.4840737498632235
7904,47443,IGHV2-19*01,IGHV4-39*08,0.5973333333333334,0.3620029682848019
7905,47444,IGHV2-19*01,IGHV4-4*01,0.6136986301369863,0.5658350658350658
7906,47445,IGHV2-19*01,IGHV4-4*02,0.6092896174863388,0.5449401492609536
7907,47446,IGHV2-19*01,IGHV4-4*03,0.6109589041095891,0.5361666337188514
7908,47449,IGHV2-19*01,IGHV4-4*07,0.6143250688705234,0.5532844585476165
7909,47450,IGHV2-19*01,IGHV4-4*08,0.6187845303867403,0.5232926982926982
7910,47452,IGHV2-19*01,IGHV4-55*01,0.6092896174863388,0.5306134321008463
7911,47453,IGHV2-19*01,IGHV4-55*02,0.6136986301369863,0.5651420651420651
7912,47461,IGHV2-19*01,IGHV4-59*01,0.6232686980609419,0.4601068635561953
7913,47462,IGHV2-19*01,IGHV4-59*02,0.6232686980609419,0.49421935518678595
7914,47465,IGHV2-19*01,IGHV4-59*05,0.5961538461538461,0.4135846372688478
7915,47468,IGHV2-19*01,IGHV4-59*08,0.6187845303867403,0.49499693447061865
7916,47469,IGHV2-19*01,IGHV4-59*09,0.6143250688705234,0.48707403055229137
7917,47471,IGHV2-19*01,IGHV4-59*11,0.6232686980609419,0.5065257565257565
7918,47472,IGHV2-19*01,IGHV4-59*12,0.6187845303867403,0.5459112959112958
7919,47473,IGHV2-19*01,IGHV4-59*13,0.6187845303867403,0.5148516431411168
7920,47474,IGHV2-19*01,IGHV4-61*01,0.6174863387978142,0.42593697206624836
7921,47475,IGHV2-19*01,IGHV4-61*02,0.6263736263736264,0.5097886347886348
7922,47476,IGHV2-19*01,IGHV4-61*03,0.6130790190735694,0.5128205128205128
7923,47481,IGHV2-19*01,IGHV4-61*08,0.6174863387978142,0.5030535343035343
7924,47482,IGHV2-19*01,IGHV4-61*09,0.6263736263736264,0.5097886347886348
7925,47483,IGHV2-19*01,IGHV4-61*10,0.6103542234332425,0.5067567567567568
7926,47484,IGHV2-19*01,IGHV4-61*11,0.6263736263736264,0.5067567567567568
7927,47485,IGHV2-19*01,IGHV4-80*01,0.5649717514124294,0.4135846372688478
7928,47487,IGHV2-19*01,IGHV4/OR15-8*01,0.6049046321525886,0.4900013731283081
7929,47488,IGHV2-19*01,IGHV4/OR15-8*02,0.6005434782608695,0.5059752878901815
7930,47490,IGHV2-19*01,IGHV5-10-1*01,0.5286458333333334,0.3684210526315789
7931,47492,IGHV2-19*01,IGHV5-10-1*03,0.5286458333333334,0.3684210526315789
7932,47494,IGHV2-19*01,IGHV5-51*01,0.5298701298701298,0.39061665756185826
7933,47496,IGHV2-19*01,IGHV5-51*03,0.5286458333333334,0.3796610169491525
7934,47500,IGHV2-19*01,IGHV5-51*07,0.5259067357512953,0.38817176036100026
7935,47501,IGHV2-19*01,IGHV5-51*08,0.5259067357512953,0.37377341659232827
7936,47504,IGHV2-19*01,IGHV6-1*01,0.582010582010582,0.46375109367756434
7937,47505,IGHV2-19*01,IGHV6-1*02,0.582010582010582,0.4196656611362493
7938,47506,IGHV2-19*01,IGHV6-1*03,0.5778364116094987,0.43000000000000005
7939,47511,IGHV2-19*01,IGHV7-4-1*01,0.5378590078328982,0.39462761309403777
7940,47512,IGHV2-19*01,IGHV7-4-1*02,0.5378590078328982,0.37024695368790245
7941,47521,IGHV2-19*01,IGHV7-81*01,0.5418848167539267,0.3675499231950845
7942,47533,IGHV2-1*01,IGHV1-17*01,0.5326370757180157,0.30368905484452896
7943,47534,IGHV2-1*01,IGHV1-17*02,0.5300261096605744,0.34103658585480434
7944,47535,IGHV2-1*01,IGHV1-18*01,0.5737265415549598,0.4127565982404692
7945,47537,IGHV2-1*01,IGHV1-18*03,0.5737265415549598,0.37962962962962965
7946,47538,IGHV2-1*01,IGHV1-18*04,0.5737265415549598,0.3912037037037037
7947,47540,IGHV2-1*01,IGHV1-2*02,0.5737265415549598,0.4023158990372105
7948,47541,IGHV2-1*01,IGHV1-2*03,0.5737265415549598,0.4098360655737705
7949,47542,IGHV2-1*01,IGHV1-2*04,0.5779569892473119,0.38555382079972245
7950,47543,IGHV2-1*01,IGHV1-2*05,0.56951871657754,0.4098360655737705
7951,47544,IGHV2-1*01,IGHV1-2*06,0.5737265415549598,0.39344262295081966
7952,47546,IGHV2-1*01,IGHV1-24*01,0.5611702127659575,0.3846085520314196
7953,47547,IGHV2-1*01,IGHV1-24*02,0.5596816976127321,0.38596491228070173
7954,47548,IGHV2-1*01,IGHV1-3*01,0.5653333333333334,0.400249175139837
7955,47549,IGHV2-1*01,IGHV1-3*02,0.5570291777188329,0.4709773070067188
7956,47550,IGHV2-1*01,IGHV1-3*03,0.5570291777188329,0.4709773070067188
7957,47551,IGHV2-1*01,IGHV1-3*04,0.5668449197860963,0.4423341636576931
7958,47552,IGHV2-1*01,IGHV1-3*05,0.5653333333333334,0.46743604978899095
7959,47553,IGHV2-1*01,IGHV1-3*06,0.5529100529100529,0.5053030303030304
7960,47555,IGHV2-1*01,IGHV1-45*02,0.5570291777188329,0.44262542633237006
7961,47556,IGHV2-1*01,IGHV1-45*03,0.5570291777188329,0.4243951612903226
7962,47557,IGHV2-1*01,IGHV1-46*01,0.5779569892473119,0.4026278568924478
7963,47558,IGHV2-1*01,IGHV1-46*02,0.5779569892473119,0.42800559179869524
7964,47559,IGHV2-1*01,IGHV1-46*03,0.5779569892473119,0.42800559179869524
7965,47561,IGHV2-1*01,IGHV1-58*01,0.5406824146981627,0.3731565445403769
7966,47562,IGHV2-1*01,IGHV1-58*02,0.5447368421052632,0.3635656777746637
7967,47564,IGHV2-1*01,IGHV1-67*01,0.5593667546174143,0.43684348739495793
7968,47568,IGHV2-1*01,IGHV1-69*01,0.5611702127659575,0.40210901899459023
7969,47569,IGHV2-1*01,IGHV1-69*02,0.5517241379310345,0.4051724137931034
7970,47571,IGHV2-1*01,IGHV1-69*04,0.5570291777188329,0.423010110266764
7971,47572,IGHV2-1*01,IGHV1-69*05,0.56,0.4051724137931034
7972,47573,IGHV2-1*01,IGHV1-69*06,0.5611702127659575,0.41268439619907665
7973,47577,IGHV2-1*01,IGHV1-69*10,0.5611702127659575,0.4051724137931034
7974,47578,IGHV2-1*01,IGHV1-69*11,0.5570291777188329,0.4051724137931034
7975,47579,IGHV2-1*01,IGHV1-69*12,0.5570291777188329,0.40615203761755486
7976,47580,IGHV2-1*01,IGHV1-69*13,0.5611702127659575,0.4051724137931034
7977,47581,IGHV2-1*01,IGHV1-69*14,0.5570291777188329,0.4051724137931034
7978,47582,IGHV2-1*01,IGHV1-69*15,0.5570291777188329,0.4051724137931034
7979,47588,IGHV2-1*01,IGHV1-69*21,0.5570291777188329,0.4051724137931034
7980,47589,IGHV2-1*01,IGHV1-69*22,0.5570291777188329,0.4051724137931034
7981,47590,IGHV2-1*01,IGHV1-69*23,0.5488126649076517,0.41380172075766053
7982,47592,IGHV2-1*01,IGHV1-69-2*01,0.5488126649076517,0.3953027730616865
7983,47594,IGHV2-1*01,IGHV1-69-2*03,0.5529100529100529,0.39766081871345027
7984,47595,IGHV2-1*01,IGHV1-8*01,0.5737265415549598,0.421581601455334
7985,47596,IGHV2-1*01,IGHV1-8*02,0.5779569892473119,0.4333521804907181
7986,47597,IGHV2-1*01,IGHV1-8*03,0.5737265415549598,0.450487012987013
7987,47621,IGHV2-1*01,IGHV2-10*01,0.5786666666666667,0.481983018036149
7988,47622,IGHV2-1*01,IGHV2-26*01,0.5828877005347594,0.33198924731182794
7989,47623,IGHV2-1*01,IGHV2-26*02,0.5828877005347594,0.40664711632453565
7990,47625,IGHV2-1*01,IGHV2-26*04,0.5871313672922251,0.40664711632453565
7991,47626,IGHV2-1*01,IGHV2-5*01,0.5871313672922251,0.3854675790159661
7992,47627,IGHV2-1*01,IGHV2-5*02,0.5871313672922251,0.3939393939393939
7993,47630,IGHV2-1*01,IGHV2-5*05,0.5828877005347594,0.375366568914956
7994,47634,IGHV2-1*01,IGHV2-70*01,0.5871313672922251,0.37787909335288367
7995,47637,IGHV2-1*01,IGHV2-70*04,0.6,0.375366568914956
7996,47646,IGHV2-1*01,IGHV2-70*13,0.5871313672922251,0.36493971977842943
7997,47647,IGHV2-1*01,IGHV2-70*14,0.5956873315363881,0.375366568914956
7998,47648,IGHV2-1*01,IGHV2-70*15,0.5913978494623656,0.37536656891495607
7999,47655,IGHV2-1*01,IGHV3-11*01,0.5570291777188329,0.27599609390522056
8000,47658,IGHV2-1*01,IGHV3-11*04,0.5570291777188329,0.29374999999999996
8001,47659,IGHV2-1*01,IGHV3-11*05,0.5488126649076517,0.29374999999999996
8002,47660,IGHV2-1*01,IGHV3-11*06,0.5488126649076517,0.30009874954857346
8003,47661,IGHV2-1*01,IGHV3-13*01,0.5573333333333333,0.33399479508973545
8004,47663,IGHV2-1*01,IGHV3-13*03,0.5603217158176944,0.43843843843843844
8005,47664,IGHV2-1*01,IGHV3-13*04,0.5573333333333333,0.28125
8006,47665,IGHV2-1*01,IGHV3-13*05,0.5531914893617021,0.28125
8007,47666,IGHV2-1*01,IGHV3-15*01,0.5729442970822282,0.31899126621816415
8008,47667,IGHV2-1*01,IGHV3-15*02,0.5771276595744681,0.29374999999999996
8009,47672,IGHV2-1*01,IGHV3-15*07,0.5771276595744681,0.29828345070422535
8010,47674,IGHV2-1*01,IGHV3-15*09,0.5729442970822282,0.32281631887686707
8011,47678,IGHV2-1*01,IGHV3-20*01,0.5570291777188329,0.32745343057152937
8012,47679,IGHV2-1*01,IGHV3-20*02,0.5529100529100529,0.338465250965251
8013,47681,IGHV2-1*01,IGHV3-20*04,0.5611702127659575,0.3391415189519995
8014,47682,IGHV2-1*01,IGHV3-21*01,0.5529100529100529,0.3474009858235789
8015,47683,IGHV2-1*01,IGHV3-21*02,0.5488126649076517,0.3694223624197632
8016,47687,IGHV2-1*01,IGHV3-21*06,0.5529100529100529,0.394958463055478
8017,47688,IGHV2-1*01,IGHV3-22*01,0.5402597402597402,0.38454106280193234
8018,47689,IGHV2-1*01,IGHV3-22*02,0.5442708333333334,0.2886843222587968
8019,47690,IGHV2-1*01,IGHV3-23*01,0.5653333333333334,0.2837828742167303
8020,47692,IGHV2-1*01,IGHV3-23*03,0.5611702127659575,0.22417725643532094
8021,47693,IGHV2-1*01,IGHV3-23*04,0.5653333333333334,0.27759648482842825
8022,47694,IGHV2-1*01,IGHV3-23*05,0.5641711229946524,0.25316455696202533
8023,47695,IGHV2-1*01,IGHV3-23*06,0.5608465608465608,0.2737263132899376
8024,47696,IGHV2-1*01,IGHV3-23*07,0.5656836461126006,0.25316455696202533
8025,47703,IGHV2-1*01,IGHV3-30*01,0.5737265415549598,0.3095253751673281
8026,47704,IGHV2-1*01,IGHV3-30*02,0.5779569892473119,0.3468798578725294
8027,47705,IGHV2-1*01,IGHV3-30*03,0.5737265415549598,0.32031504182894716
8028,47706,IGHV2-1*01,IGHV3-30*04,0.5779569892473119,0.3222796257108283
8029,47708,IGHV2-1*01,IGHV3-30*06,0.56951871657754,0.31179927667269436
8030,47720,IGHV2-1*01,IGHV3-30*18,0.5737265415549598,0.32402710964328924
8031,47722,IGHV2-1*01,IGHV3-30*20,0.5779569892473119,0.3282626397216671
8032,47726,IGHV2-1*01,IGHV3-30-3*01,0.5822102425876011,0.34615771009309465
8033,47727,IGHV2-1*01,IGHV3-30-3*02,0.5822102425876011,0.39933035714285714
8034,47731,IGHV2-1*01,IGHV3-33*01,0.5737265415549598,0.330772902171443
8035,47735,IGHV2-1*01,IGHV3-33*05,0.56951871657754,0.3054701627486438
8036,47736,IGHV2-1*01,IGHV3-33*06,0.5737265415549598,0.32352981610143505
8037,47738,IGHV2-1*01,IGHV3-33*08,0.5737265415549598,0.30167593898440004
8038,47739,IGHV2-1*01,IGHV3-33*09,0.5721925133689839,0.31616923494005444
8039,47741,IGHV2-1*01,IGHV3-35*01,0.5447368421052632,0.2702702702702703
8040,47748,IGHV2-1*01,IGHV3-38*02,0.5588235294117647,0.2738245931283906
8041,47751,IGHV2-1*01,IGHV3-41*01,0.5912806539509536,0.42340425531914894
8042,47758,IGHV2-1*01,IGHV3-43*01,0.5540897097625329,0.3265796855031519
8043,47759,IGHV2-1*01,IGHV3-43*02,0.5623342175066313,0.2920334507042254
8044,47760,IGHV2-1*01,IGHV3-43D*03,0.5459317585301837,0.3511813711510374
8045,47761,IGHV2-1*01,IGHV3-43D*04,0.55,0.3490442896752417
8046,47765,IGHV2-1*01,IGHV3-48*01,0.5570291777188329,0.351253223785737
8047,47766,IGHV2-1*01,IGHV3-48*02,0.5611702127659575,0.3209132009009759
8048,47767,IGHV2-1*01,IGHV3-48*03,0.5570291777188329,0.3439537883447504
8049,47768,IGHV2-1*01,IGHV3-48*04,0.5570291777188329,0.3251726800586385
8050,47771,IGHV2-1*01,IGHV3-49*03,0.5605263157894737,0.2954360220181298
8051,47772,IGHV2-1*01,IGHV3-49*04,0.5605263157894737,0.3579892010726451
8052,47773,IGHV2-1*01,IGHV3-49*05,0.5564304461942258,0.275
8053,47775,IGHV2-1*01,IGHV3-52*01,0.5570291777188329,0.4335075493612079
8054,47778,IGHV2-1*01,IGHV3-53*01,0.5741239892183289,0.32309297626688926
8055,47779,IGHV2-1*01,IGHV3-53*02,0.5698924731182796,0.30714285714285716
8056,47781,IGHV2-1*01,IGHV3-53*04,0.5783783783783784,0.30714285714285716
8057,47783,IGHV2-1*01,IGHV3-53*06,0.5741239892183289,0.30714285714285716
8058,47802,IGHV2-1*01,IGHV3-64*01,0.5570291777188329,0.3150751421928657
8059,47803,IGHV2-1*01,IGHV3-64*02,0.5570291777188329,0.24830767350928643
8060,47807,IGHV2-1*01,IGHV3-64*07,0.5570291777188329,0.3726268461930227
8061,47808,IGHV2-1*01,IGHV3-64D*06,0.5653333333333334,0.29923620463419826
8062,47809,IGHV2-1*01,IGHV3-64D*08,0.5653333333333334,0.2330508474576271
8063,47810,IGHV2-1*01,IGHV3-64D*09,0.5653333333333334,0.2986511618567569
8064,47814,IGHV2-1*01,IGHV3-66*01,0.5656836461126006,0.32090092484083765
8065,47815,IGHV2-1*01,IGHV3-66*02,0.572972972972973,0.29520795660036164
8066,47816,IGHV2-1*01,IGHV3-66*03,0.5741239892183289,0.29281193490054247
8067,47817,IGHV2-1*01,IGHV3-66*04,0.5656836461126006,0.3541207874346702
8068,47818,IGHV2-1*01,IGHV3-69-1*01,0.544973544973545,0.36816328596391884
8069,47819,IGHV2-1*01,IGHV3-69-1*02,0.544973544973545,0.2974683544303798
8070,47820,IGHV2-1*01,IGHV3-7*01,0.5570291777188329,0.3382829816676076
8071,47821,IGHV2-1*01,IGHV3-7*02,0.5641711229946524,0.3291139240506329
8072,47822,IGHV2-1*01,IGHV3-7*03,0.5570291777188329,0.36483471697079295
8073,47823,IGHV2-1*01,IGHV3-7*04,0.5611702127659575,0.33116883116883117
8074,47824,IGHV2-1*01,IGHV3-7*05,0.5611702127659575,0.3269026156684385
8075,47825,IGHV2-1*01,IGHV3-71*01,0.5442708333333334,0.25
8076,47829,IGHV2-1*01,IGHV3-72*01,0.5687830687830688,0.308691315074518
8077,47831,IGHV2-1*01,IGHV3-72*03,0.5687830687830688,0.3497747747747748
8078,47832,IGHV2-1*01,IGHV3-73*01,0.5605263157894737,0.3182125535073184
8079,47833,IGHV2-1*01,IGHV3-73*02,0.5605263157894737,0.33231979982582277
8080,47834,IGHV2-1*01,IGHV3-73*03,0.5605263157894737,0.30625
8081,47835,IGHV2-1*01,IGHV3-74*01,0.5529100529100529,0.33450647600519445
8082,47836,IGHV2-1*01,IGHV3-74*02,0.5558510638297872,0.3420475607701244
8083,47837,IGHV2-1*01,IGHV3-74*03,0.5529100529100529,0.3402137992238958
8084,47843,IGHV2-1*01,IGHV3-9*01,0.5540897097625329,0.32348525382825405
8085,47844,IGHV2-1*01,IGHV3-9*02,0.5540897097625329,0.3313218211952949
8086,47845,IGHV2-1*01,IGHV3-9*03,0.55,0.28125
