	Healthy_00330	Healthy_00334	Healthy_00335	Healthy_00339	Healthy_00347	Healthy_00686	Healthy_00687	Healthy_00688	Healthy_00689	Healthy_00690	Healthy_00692	Healthy_00693	Healthy_00694	Healthy_00696	Healthy_00697	Healthy_00698	Healthy_00699	Healthy_00701	Healthy_00702	Healthy_00703	Healthy_00704	Healthy_00705	Healthy_00706	Healthy_00708	Healthy_00709	Healthy_00770	Healthy_00771	Healthy_00772	Healthy_00773	Healthy_00774	Healthy_00775	Healthy_00776	Healthy_00777	Healthy_00778	Healthy_00779	Healthy_00780	Healthy_00781	Healthy_00782	Healthy_00783	Healthy_00784	Healthy_00785	Healthy_00786	Healthy_00787	Healthy_00788	Healthy_00789	Healthy_00790	Healthy_00791	Healthy_00792	Healthy_00793	Healthy_00856	Healthy_00857	Healthy_00858	Healthy_00859	Healthy_00860	Healthy_00862	Healthy_00863	Healthy_00864	Healthy_00865	Healthy_00866	Healthy_00867	Healthy_01005	Healthy_01009	Healthy_01020	Healthy_01021	Healthy_01024
IGLV3-27	0.5733047655958641	2.506171146461876	1.4944533558886017	1.1363215316677837	3.137966804979253	0.6152125279642058	0.43668122270742354	2.666666666666667	1.1052542084679475	3.474025974025974	0.8350730688935281	0.6978367062107467	0.7551602617888907	2.405732810100665	0.8843886183029993	1.7801998183469572	0.8425388504025463	0.5330490405117271	4.411764705882353	1.9729093050647823	2.4922118380062304	0.4553215708594195	1.2186978297161937	2.158034528552457	1.5009380863039399	0.06988120195667365	0.656934306569343	1.5891602542656407	1.4151624548736463	0.150929157626639	5.392305362011512	2.041328536769012	1.1840688912809472	3.279541905257678	0.5521956350249803	1.3251533742331287	0.7026446764906802	0.9201109975171607	1.1925795053003534	1.5109000647528599	1.2149141181399248	1.112565445026178	0.5137912385073012	1.2182203389830508	0.823529411764706	1.7713083128726763	0.582901554404145	1.6971777269260109	1.001001001001001	1.8397626112759646	2.330508474576271	2.2583812596437087	0.3039188408278578	0.9696969696969697	0.5960568546538285	1.416184971098266	1.0511651469098278	0.5093378607809848	0.7160525973180575	0.9271884374147804	1.2210151909304043	0.7026476578411405	1.0710216420292276	1.383813954514493	1.1214269104563737
IGLV3-29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01460493646852636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.268521902487667e-05	0.0	0.0
IGLV3-31	0.0003656280392830765	0.0	0.0	0.0	0.0013942801052960335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01301913813305559	0.0	0.0	0.0050916496945010185	0.00016537043804975334	0.0	8.612448432965008e-05
IGLV3-32	0.0	0.0	0.0	0.0003368375668201523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016732201121057475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020072582458168737	0.0	0.0	0.0	0.0
IGLV3-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01444043321299639	0.0	0.0	0.0	0.0	0.0	0.0	0.024539877300613498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033366700033366704	0.0	0.0	0.0	0.0	0.0023767082590612004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGLV3-6	0.001462512157132306	0.0025713110257816786	0.005004867233384467	0.0040420508018418275	0.005577120421184134	0.0	0.0	0.0	0.017003910899506886	0.0	0.0	0.0	0.0	0.0	0.01281722635221738	0.03633060853769301	0.0	0.0	0.0	0.0	0.0	0.056915196357427436	0.008347245409015025	0.0	0.37523452157598497	0.06988120195667365	0.0364963503649635	0.01672800267648043	0.04332129963898917	0.03773228940665975	0.12117540139351711	0.02509830168158621	0.0	0.0	0.0	0.0	0.048794769200741675	0.02920987293705272	0.08833922261484099	0.02158428663932657	0.04189359028068705	0.0	0.0	0.0	0.013071895424836603	0.0	0.0	0.03178235443681668	0.0	0.0	0.0	0.0	0.0	0.004753416518122401	0.0	0.0	0.0	0.0	0.039057414399166775	0.0	0.0006021774737450621	0.0050916496945010185	0.0003307408760995067	0.0	0.0002583734529889502
IGLV3-9	0.23912073769113204	0.18170597915523862	0.14639236657649565	0.22248121288471062	0.26742292419577923	1.6778523489932886	0.0	0.16666666666666669	0.28906648529161705	0.2597402597402597	0.12847277982977356	0.0	0.01678133915086424	0.017061934823408977	0.3845167905665214	0.32697547683923706	0.09361542782250515	0.07107320540156362	0.12254901960784313	0.4122497055359246	0.363447559709242	0.0	0.7595993322203674	0.16600265604249667	0.0	0.3494060097833683	0.072992700729927	0.36801605888256944	0.33212996389891697	0.056598434109989625	0.12117540139351711	0.8366100560528738	0.1794043774668102	0.20822488287350338	0.2103602419142782	0.5153374233128835	0.6050551380891969	0.5988023952095809	0.3975265017667844	0.30218001295057195	0.41893590280687054	0.32722513089005234	0.2163331530557058	0.3972457627118644	4.57516339869281	0.2981410031567871	0.45336787564766834	0.6928553267226036	0.5005005005005005	0.05934718100890207	0.1271186440677966	0.3647075326132697	0.29749802024698757	1.1574569221628046	0.33241632278771205	0.40462427745664736	2.304964539007092	0.22637238256932654	0.22132534826194505	0.327242977911099	0.2868372033272312	0.3360488798370672	0.5446475377168626	0.28693870459791354	0.9785463909534841
IGLV4-3	0.05118792549963072	0.029141524958859025	0.045043805100460195	0.0218944418433099	0.07306027751751216	0.0	0.0	0.4166666666666667	0.06801564359802754	0.0	0.04817729243616509	0.0	0.01678133915086424	0.08530967411704488	0.038451679056652144	0.0	0.0	0.0	0.0	0.029446407538280327	0.0	0.056915196357427436	0.09181969949916528	0.398406374501992	0.18761726078799248	0.0	0.10948905109489052	0.050184008029441285	0.1444043321299639	0.06603150646165457	0.0	0.05019660336317242	0.1076426264800861	0.10411244143675169	0.05259006047856955	0.09815950920245399	0.18542012296281837	0.16065430115378998	0.26501766784452296	0.11511619540974172	0.0	0.06544502617801047	0.05408328826392645	0.05296610169491525	0.026143790849673207	0.035075412136092596	0.16191709844559585	0.06356470887363336	0.06673340006673341	0.11869436201780414	0.0847457627118644	0.0	0.012841641161740469	0.004753416518122401	0.011462631820265932	0.028901734104046246	0.012664640324214793	0.011318619128466328	0.01301913813305559	0.08181074447777476	0.031112502810161542	0.030549898167006113	0.030510845820179492	0.04881129333381134	0.007320581168020257
IGLV4-60	0.4065783796827811	2.6583070488206255	1.1135829594280438	0.4503518268385437	1.295007361798956	0.11185682326621924	0.21834061135371177	0.16666666666666669	0.35708212888964463	0.5844155844155844	0.41753653444676403	0.6978367062107467	0.31884544386642055	0.699539327759768	0.44860292232760834	0.254314259763851	0.4868002246770268	0.8528784648187633	0.12254901960784313	0.26501766784452296	0.6230529595015576	1.1383039271485487	1.6026711185308846	0.099601593625498	0.7504690431519699	0.0	0.5474452554744526	1.2211441953830713	0.4476534296028881	0.03773228940665975	2.3629203271735837	0.2844474190579771	0.2152852529601722	0.3643935450286309	0.236655272153563	0.294478527607362	0.06831267688103836	1.0953702351394772	0.08833922261484099	0.1367004820490683	0.20946795140343527	0.5890052356020943	0.32449972958355866	1.0063559322033897	0.49673202614379086	0.2981410031567871	0.45336787564766834	0.20340706839562672	0.06673340006673341	0.8902077151335311	0.847457627118644	0.7855239163978117	0.0064208205808702346	0.48247177658942364	0.08023842274186153	1.5028901734104045	0.11398176291793312	0.1245048104131296	0.6118994922536128	0.109080992637033	0.23886373125220797	0.39205702647657836	1.1481669513794375	0.23730010120759693	0.5450818613223554
IGLV4-69	5.363032080204166	5.231760833790455	5.975561233299383	8.827165276088913	9.354225226431089	3.9709172259507834	2.7292576419213974	3.25	1.80241455534773	0.974025974025974	2.4731010117231413	4.3963712491277045	3.238798456116798	2.9346527896263437	1.5380671622660855	2.415985467756585	2.54633963677214	2.061122956645345	1.4705882352941175	4.034157832744405	3.2191069574247146	2.333523050654525	3.1552587646076797	2.589641434262948	5.440900562851782	4.751921733053808	2.335766423357664	2.425560388089662	1.4729241877256318	0.6603150646165455	3.9987882459860646	2.6520538776876097	6.350914962325081	3.643935450286309	3.6024191427820145	1.4233128834355828	3.4937054747731047	2.2783700890901124	3.9310954063604244	3.108137276063026	2.6392961876832843	3.2068062827225132	1.9740400216333154	2.8072033898305087	3.986928104575163	1.5433181339880744	3.9831606217616584	3.864734299516908	3.069736403069736	5.341246290801187	8.09322033898305	5.386449712442138	3.244654666866426	4.401663695781343	2.865657955066483	2.5722543352601157	4.22998986828774	5.251839275608376	2.330425725816951	3.4360512680665396	5.990060057166715	8.20264765784114	7.877338131280975	7.626144100865642	6.898571194804972
IGLV5-37	0.016453261767738446	0.17313494240263302	0.07682471203245156	0.19856574564047982	0.09871503145495916	0.0	0.7641921397379913	0.08333333333333334	0.18704301989457575	0.19480519480519481	0.016059097478721696	0.06978367062107467	0.10068803490518544	0.1876812830574987	0.1922583952832607	0.05449591280653951	0.07489234225800412	0.7462686567164178	0.24509803921568626	0.0	0.05192107995846314	0.11383039271485487	0.041736227045075125	0.099601593625498	0.0	0.41928721174004197	0.0	0.03345600535296086	0.23104693140794225	2.3016696538062447	0.24235080278703422	0.2677152179369196	0.03588087549336204	0.20822488287350338	0.13147515119642386	0.26993865030674846	0.3513223382453401	0.21907404702789543	0.044169611307420496	0.23742715303259226	0.1675743611227482	0.45811518324607325	0.05408328826392645	0.05296610169491525	0.052287581699346414	0.0876885303402315	0.09715025906735751	0.044495296211543356	0.26693360026693363	0.0	0.0	0.0	0.04066519701217816	0.026143790849673207	0.05731315910132966	0.08670520231213873	0.03166160081053698	0.0	0.01301913813305559	0.08181074447777476	0.056002505058290776	0.010183299389002037	0.0	0.07266539996304681	0.029712947093729278
IGLV5-39	0.0	0.029141524958859025	0.05655499973724447	0.05288349799076392	0.0	0.05592841163310962	0.0	0.0	0.18704301989457575	0.0	0.03211819495744339	0.0	0.0	0.08530967411704488	0.0	0.0	0.0	0.31982942430703626	0.0	0.0	0.10384215991692627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4043321299638989	0.03773228940665975	0.0	0.016732201121057475	0.0	0.052056220718375845	0.026295030239284777	0.0	0.019517907680296674	0.02920987293705272	0.0	0.02877904885243543	0.0837871805613741	0.06544502617801047	0.1352082206598161	0.0	0.026143790849673207	0.14030164854437038	0.09715025906735751	0.006356470887363335	0.033366700033366704	0.0	0.0847457627118644	0.0	0.0	0.014260249554367202	0.0	0.0	0.025329280648429587	0.011318619128466328	0.02603827626611118	0.0	0.045163310530879665	0.11710794297352342	0.042665573016836364	0.10065605687480869	0.0
IGLV5-45	0.6979839269913931	0.2541312397147559	0.6446268996599193	0.8885775012715619	1.9282893856244143	0.9507829977628635	0.5458515283842794	1.3333333333333335	0.9352150994728787	1.948051948051948	0.578127509233981	0.48848569434752265	0.6544722268837053	0.3753625661149974	2.5506280440912588	0.3996366939146231	0.4868002246770268	0.6396588486140725	0.12254901960784313	0.5300353356890459	1.453790238836968	0.28457598178713717	0.21702838063439064	0.16600265604249667	0.18761726078799248	0.3494060097833683	1.094890510948905	1.3382402141184342	2.859205776173285	0.26412602584661826	1.0905786125416541	0.44340332970802304	0.3588087549336204	0.6246746486205101	0.3944254535892716	0.5398773006134969	0.8685468917732019	1.2122097268876881	0.8392226148409895	0.6691128858191236	0.6284038542103059	0.5235602094240838	0.4326663061114116	0.7415254237288136	0.3660130718954248	0.8944230094703612	1.133419689119171	0.9725400457665904	0.8341675008341675	0.830860534124629	0.8898305084745763	0.2665170430635433	1.6736938980801745	0.3113487819370172	0.09170105456212746	0.26011560693641617	0.21529888551165147	0.15846066779852858	0.28642103892722304	0.35451322607035723	0.8986495166522144	0.6059063136456212	0.39721979219550757	0.4052440426781681	0.8652926940599943
IGLV5-48	0.0021937682356984595	0.0338555951727921	0.00225219025502301	0.008084101603683655	0.05800205238031499	0.0	0.0	0.25	0.0	0.0	0.016059097478721696	0.0	0.0	0.0	0.05126890540886952	0.0	0.0	0.0	0.0	0.0	0.05192107995846314	0.0	0.12520868113522537	0.033200531208499334	0.0	0.0	0.0	0.13382402141184344	0.0	0.0	0.060587700696758555	0.016732201121057475	0.0	0.0	0.026295030239284777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06356470887363336	0.0	0.0	0.0	0.0	0.0	0.0	0.022925263640531865	0.0	0.0	0.011318619128466328	0.0	0.0	0.0008029032983267495	0.0050916496945010185	0.006118706207840874	0.009927720678063322	0.027990457407136276
IGLV5-52	0.04277848059611995	0.17613480526604497	0.03853747769706039	0.05524136095850499	0.08867621469682774	0.2796420581655481	0.0	0.33333333333333337	0.10202346539704132	0.0	0.0	0.06978367062107467	0.15103205235777814	0.017061934823408977	0.2435273006921302	0.1271571298819255	0.03744617112900206	0.17768301350390903	0.0	0.058892815076560655	0.10384215991692627	0.056915196357427436	0.025041736227045072	0.23240371845949537	0.0	0.2795248078266946	0.0	0.08364001338240214	0.0	0.08489765116498443	0.1514692517418964	0.016732201121057475	0.07176175098672408	0.0	0.18406521167499343	0.024539877300613498	0.14638430760222504	0.01460493646852636	0.08833922261484099	0.05755809770487086	0.04189359028068705	0.0	0.0	0.05296610169491525	0.013071895424836603	0.14030164854437038	0.22668393782383417	0.0699211797609967	0.20020020020020018	0.0	0.0	0.028054425585636134	0.019262461742610707	0.026143790849673207	0.011462631820265932	0.028901734104046246	0.025329280648429587	0.022637238256932656	0.01301913813305559	0.02727024815925825	0.28041397694061726	0.04073319755600815	0.024970936145512757	0.09569219653577701	0.07768428486534437
IGLV6-57	2.1736586935378903	5.050483406472847	2.989657441862211	4.964480478578815	4.000468478115379	1.901565995525727	2.292576419213974	6.583333333333333	2.56759054582554	7.4350649350649345	2.328569134414646	1.7445917655268668	4.413492196677295	4.299607575499062	3.5760061522686493	3.5422343324250685	1.0859389627410598	4.8685145700071075	4.28921568627451	3.8869257950530036	5.763239875389408	1.8782014797951052	3.030050083472454	5.776892430278884	2.8142589118198873	6.359189378057302	7.2992700729927	2.0408163265306123	3.1480144404332133	10.876332421469673	3.726143592850651	4.3085417886723	2.3322569070685324	7.912545549193128	3.655009203260584	2.5766871165644174	3.161901044208061	3.592814371257485	1.9876325088339222	5.324124037700554	2.6811897779639713	4.908376963350785	12.24986479177934	5.932203389830509	6.967320261437908	4.209049456331112	6.962435233160622	3.9028731248410877	4.838171504838171	2.0771513353115725	0.8898305084745763	1.879646514237621	18.369967681869742	3.797979797979798	1.4213663457129757	27.3121387283237	4.078014184397164	4.165251839275609	1.913813305559172	3.326970275429506	2.5863522497350417	3.355397148676171	2.741924548083935	1.9727208297368328	2.959151157082447
IGLV7-35	0.005118792549963072	0.01757062534284147	0.0440428316537833	0.004884144718892209	0.017567929326730024	0.11185682326621924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16662394257882593	0.018165304268846504	0.0	0.0	0.0	0.0	0.0	0.0	0.025041736227045072	0.0	0.18761726078799248	0.0	0.0364963503649635	0.0	0.0	0.0	0.0	0.03346440224211495	0.0	0.0	0.0	0.0	0.019517907680296674	0.0	0.0	0.007194762213108857	0.0	0.0	0.027041644131963225	0.0	0.0	0.017537706068046298	0.0	0.01906941266209001	0.0	0.05934718100890207	0.0	0.0	0.02140273526956745	0.0	0.0	0.0	0.0	0.011318619128466328	0.0	0.0	0.01987185663358705	0.0	0.019182970813771388	0.009514065649810685	0.01326317058676611
IGLV7-43	1.6709201395236597	1.8834853263850795	1.9786742607185488	3.001222720367557	1.465109534645072	3.3557046979865772	0.8733624454148471	0.5833333333333334	1.03723856486992	1.525974025974026	1.89497350248916	0.9071877180739707	2.0137606981037086	4.98208496843542	16.88028710587029	3.287920072661217	14.341883542407787	1.279317697228145	1.715686274509804	1.325088339222615	1.7653167185877467	1.707455890722823	1.7696160267111853	2.158034528552457	3.564727954971857	3.1446540880503147	3.43065693430657	3.2619605219136836	3.104693140794224	0.6886142816715404	1.847924871251136	2.4429013636743915	1.3993541442411195	1.8219677251431545	2.6820930844070467	5.300613496932515	4.859959012393871	3.1838761501387465	2.4734982332155475	4.993164975897547	2.4298282362798496	1.8979057591623036	3.001622498647918	2.3040254237288136	1.3594771241830066	1.1925640126271484	3.011658031088083	2.6442918891431475	4.504504504504505	1.4243323442136497	1.6101694915254237	2.46878945153598	1.3740556043062302	1.2287581699346406	0.7336084364970197	2.398843930635838	1.7033941236068895	1.0413129598189022	2.0570238250227835	1.4725934005999455	3.428597809679802	1.2118126272912424	3.389101757391645	1.3646479382054542	4.872837198887272
IGLV7-46	2.7008943261840868	1.0949499451453648	6.126207737024257	3.3249236220817235	3.3722058626689866	1.8456375838926176	5.021834061135371	0.5	3.128719605509267	1.5909090909090908	1.9270916974466035	5.094207955338451	7.752978687699279	2.798157311039072	0.9612919764163036	2.2161671207992737	2.6774012357236474	1.4570007107320542	1.8382352941176472	2.502944640753828	5.919003115264798	3.130335799658509	0.5843071786310517	1.9256308100929616	2.4390243902439024	3.6338225017470296	3.102189781021898	0.5185680829708933	2.5703971119133575	4.4618432223375155	2.93850348379279	2.7524470844139546	1.901686401148188	1.8219677251431545	2.603207993689193	2.4294478527607364	2.615399629159754	2.219950343216007	3.8427561837455833	1.604431973523275	3.100125680770842	1.7670157068062828	2.3796646836127637	2.5423728813559325	1.6339869281045754	0.3858295334970186	3.91839378238342	2.148487159928808	2.435769102435769	10.623145400593472	4.745762711864407	3.212231729555337	3.358089163795133	7.72192513368984	5.754241173773498	1.907514450867052	4.5022796352583585	3.3276740237691005	3.619320400989454	4.281428961003545	2.919557118540643	2.219959266802444	2.268717039604566	1.4069786360966408	3.794386406111393
IGLV8-61	2.507477093403339	2.846869857377948	1.718170921220887	4.283900174818697	1.9550595636460981	1.3982102908277405	1.3100436681222707	1.8333333333333333	2.975684407413705	1.2987012987012987	0.11241368235105187	2.930914166085136	2.2822621245175365	0.6483535232895411	4.832094334785952	3.32425068119891	5.935218123946826	1.7412935323383085	0.857843137254902	2.944640753828033	3.374870197300104	1.024473534433694	0.42570951585976624	2.6228419654714474	2.8142589118198873	3.7037037037037033	3.8686131386861313	1.1040481766477084	2.613718411552347	1.330063201584756	2.6658588306573767	1.4891658997741153	1.1481880157875852	2.706923477355544	2.91874835656061	1.9386503067484664	1.4345662145018054	0.2920987293705272	1.7226148409893993	5.0363335491762	4.021784666945957	1.8979057591623036	2.2444564629529475	0.9798728813559322	0.6013071895424836	0.9470361276745002	1.0038860103626943	1.6145436053902875	2.4024024024024024	0.05934718100890207	0.46610169491525427	0.49095244774863234	0.28679665261220383	1.1931075460487226	0.5845942228335627	0.5780346820809248	0.8232016210739614	0.38483305036785515	2.9032678036713966	0.5999454595036815	2.960505186755307	2.810590631364562	1.9944501680990503	1.9280460866855476	1.3625754665793939
IGLV8/OR8-1	0.0	0.0004285518376302798	0.0	0.00016841878341007616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006332320162107397	0.0	0.0	0.0	0.0	0.0	8.268521902487667e-05	0.0	0.0
IGLV9-49	0.37038120379375655	0.6741120405924301	0.534519820525461	0.48639344648829996	0.20133404720474724	0.05592841163310962	1.6375545851528384	0.6666666666666667	0.6801564359802755	0.6168831168831169	0.3211819495744339	0.48848569434752265	0.9733176707501259	0.9213444804640847	0.43578569597539096	1.5803814713896458	0.6178618236285339	1.812366737739872	0.6127450980392157	0.441696113074205	0.5192107995846313	1.4228799089356858	0.7262103505843072	0.398406374501992	0.7504690431519699	1.3277428371767994	0.5109489051094891	1.1040481766477084	0.41877256317689526	0.08489765116498443	0.3332323538321721	0.16732201121057474	0.2870470039468963	0.31233732431025507	0.49960557454641075	0.6134969325153374	0.7904752610520153	0.08762961881115817	0.48586572438162545	1.6332110223757104	0.5027230833682447	1.7015706806282722	0.3515413737155219	0.715042372881356	0.5490196078431373	0.7716590669940372	1.8134715025906734	1.1441647597254003	0.333667000333667	0.4747774480712166	0.2542372881355932	0.014027212792818067	0.025683282323480938	0.29708853238265004	0.17193947730398898	0.11560693641618498	0.2976190476190476	0.04527447651386531	0.27340190079416743	0.0545404963185165	0.8002938626071876	0.554989816700611	0.17950961050300726	0.4099321329983647	1.138048935931996
